Date,XLF
,XLF
2020-02-26,25.784868240356445
2020-02-27,24.683027267456055
2020-02-28,24.014698028564453
2020-03-02,25.242982864379883
2020-03-03,24.294679641723633
2020-03-04,25.098480224609375
2020-03-05,23.888259887695312
2020-03-06,23.075422286987305
2020-03-09,20.60080337524414
2020-03-10,21.811017990112305
2020-03-11,20.62789535522461
2020-03-12,18.39712142944336
2020-03-13,20.817554473876953
2020-03-16,17.96360969543457
2020-03-17,18.939010620117188
2020-03-18,17.33140754699707
2020-03-19,17.71072769165039
2020-03-20,17.078523635864258
2020-03-23,16.084835052490234
2020-03-24,18.07950210571289
2020-03-25,18.571332931518555
2020-03-26,19.73716926574707
2020-03-27,19.13603973388672
2020-03-30,19.500362396240234
2020-03-31,18.962982177734375
2020-04-01,17.806259155273438
2020-04-02,18.252553939819336
2020-04-03,17.888229370117188
2020-04-06,19.17246437072754
2020-04-07,19.363740921020508
2020-04-08,20.210784912109375
2020-04-09,21.29464340209961
2020-04-13,20.520462036132812
2020-04-14,20.611543655395508
2020-04-15,19.718950271606445
2020-04-16,19.372848510742188
2020-04-17,20.392948150634766
2020-04-20,20.03773307800293
2020-04-21,19.391061782836914
2020-04-22,19.600553512573242
2020-04-23,19.518573760986328
2020-04-24,19.800926208496094
2020-04-27,20.47492027282715
2020-04-28,20.693511962890625
2020-04-29,21.29464340209961
2020-04-30,20.757272720336914
2020-05-01,20.09238052368164
2020-05-04,19.910221099853516
2020-05-05,19.846467971801758
2020-05-06,19.418380737304688
2020-05-07,19.873783111572266
2020-05-08,20.301868438720703
2020-05-11,19.910221099853516
2020-05-12,19.391061782836914
2020-05-13,18.817251205444336
2020-05-14,19.299978256225586
2020-05-15,19.17246437072754
2020-05-18,20.156137466430664
2020-05-19,19.6643009185791
2020-05-20,20.10148811340332
2020-05-21,20.03773307800293
2020-05-22,19.964868545532227
2020-05-26,21.003190994262695
2020-05-27,21.91399383544922
2020-05-28,21.567888259887695
2020-05-29,21.321969985961914
2020-06-01,21.567888259887695
2020-06-02,21.740943908691406
2020-06-03,22.551557540893555
2020-06-04,23.04339599609375
2020-06-05,23.899547576904297
2020-06-08,24.354955673217773
2020-06-09,23.835796356201172
2020-06-10,22.943204879760742
2020-06-11,21.066940307617188
2020-06-12,21.70450782775879
2020-06-15,22.005075454711914
2020-06-16,22.35117530822754
2020-06-17,22.014177322387695
2020-06-18,21.986858367919922
2020-06-19,21.841129302978516
2020-06-22,21.732967376708984
2020-06-23,21.833797454833984
2020-06-24,21.0638370513916
2020-06-25,21.622974395751953
2020-06-26,20.697189331054688
2020-06-29,20.926345825195312
2020-06-30,21.210498809814453
2020-07-01,21.02717399597168
2020-07-02,21.05467414855957
2020-07-06,21.457984924316406
2020-07-07,21.018007278442383
2020-07-08,21.237991333007812
2020-07-09,20.788854598999023
2020-07-10,21.503808975219727
2020-07-13,21.595476150512695
2020-07-14,21.705469131469727
2020-07-15,22.13628387451172
2020-07-16,22.13628387451172
2020-07-17,21.952960968017578
2020-07-20,21.852130889892578
2020-07-21,22.282934188842773
2020-07-22,22.282934188842773
2020-07-23,22.30126953125
2020-07-24,22.246273040771484
2020-07-27,22.06294822692871
2020-07-28,22.00795555114746
2020-07-29,22.420427322387695
2020-07-30,22.017120361328125
2020-07-31,22.026283264160156
2020-08-03,22.090450286865234
2020-08-04,21.9987850189209
2020-08-05,22.30126953125
2020-08-06,22.292102813720703
2020-08-07,22.76874542236328
2020-08-10,22.93373680114746
2020-08-11,23.199554443359375
2020-08-12,23.135387420654297
2020-08-13,22.988731384277344
2020-08-14,23.08039665222168
2020-08-17,22.69541358947754
2020-08-18,22.54875373840332
2020-08-19,22.53959083557129
2020-08-20,22.328773498535156
2020-08-21,22.282934188842773
2020-08-24,22.814577102661133
2020-08-25,22.878742218017578
2020-08-26,22.76874542236328
2020-08-27,23.153722763061523
2020-08-28,23.245384216308594
2020-08-31,22.970399856567383
2020-09-01,23.03455924987793
2020-09-02,23.364543914794922
2020-09-03,23.00706672668457
2020-09-04,23.181222915649414
2020-09-08,22.585420608520508
2020-09-09,22.814577102661133
2020-09-10,22.49376106262207
2020-09-11,22.649580001831055
2020-09-14,22.961233139038086
2020-09-15,22.649580001831055
2020-09-16,22.906234741210938
2020-09-17,22.66791343688965
2020-09-18,22.622087478637695
2020-09-21,22.055265426635742
2020-09-22,21.87093734741211
2020-09-23,21.382455825805664
2020-09-24,21.428539276123047
2020-09-25,21.649738311767578
2020-09-28,22.165863037109375
2020-09-29,21.88936996459961
2020-09-30,22.184303283691406
2020-10-01,22.221168518066406
2020-10-02,22.396282196044922
2020-10-05,22.764942169189453
2020-10-06,22.534528732299805
2020-10-07,22.91240882873535
2020-10-08,23.225772857666016
2020-10-09,23.253416061401367
2020-10-12,23.511484146118164
2020-10-13,23.05987548828125
2020-10-14,22.83867835998535
2020-10-15,23.0137882232666
2020-10-16,23.032222747802734
2020-10-19,22.68199920654297
2020-10-20,22.8663272857666
2020-10-21,22.74651527404785
2020-10-22,23.198123931884766
2020-10-23,23.2718563079834
2020-10-26,22.74651527404785
2020-10-27,22.331762313842773
2020-10-28,21.760337829589844
2020-10-29,21.926239013671875
2020-10-30,21.990755081176758
2020-11-02,22.405492782592773
2020-11-03,22.903194427490234
2020-11-04,22.63591194152832
2020-11-05,23.188907623291016
2020-11-06,23.004575729370117
2020-11-09,24.89397430419922
2020-11-10,25.02300262451172
2020-11-11,24.921621322631836
2020-11-12,24.506874084472656
2020-11-13,24.912410736083984
2020-11-16,25.465396881103516
2020-11-17,25.42853546142578
2020-11-18,25.188901901245117
2020-11-19,25.2718505859375
2020-11-20,25.05065155029297
2020-11-23,25.520700454711914
2020-11-24,26.414705276489258
2020-11-25,26.322538375854492
2020-11-27,26.239593505859375
2020-11-30,25.695810317993164
2020-12-01,26.092124938964844
2020-12-02,26.377836227416992
2020-12-03,26.38705825805664
2020-12-04,26.709636688232422
2020-12-07,26.52530860900879
2020-12-08,26.516088485717773
2020-12-09,26.451574325561523
2020-12-10,26.497657775878906
2020-12-11,26.23037338256836
2020-12-14,25.926227569580078
2020-12-15,26.368621826171875
2020-12-16,26.414705276489258
2020-12-17,26.488441467285156
2020-12-18,26.25802993774414
2020-12-21,26.611984252929688
2020-12-22,26.3525390625
2020-12-23,26.788043975830078
2020-12-24,26.825109481811523
2020-12-28,26.954830169677734
2020-12-29,26.862171173095703
2020-12-30,26.98262596130371
2020-12-31,27.31620216369629
2021-01-04,26.9455623626709
2021-01-05,27.06601905822754
2021-01-06,28.261341094970703
2021-01-07,28.669042587280273
2021-01-08,28.650508880615234
2021-01-11,28.74317169189453
2021-01-12,29.039682388305664
2021-01-13,29.021148681640625
2021-01-14,29.150875091552734
2021-01-15,28.669042587280273
2021-01-19,28.74317169189453
2021-01-20,28.622709274291992
2021-01-21,28.31693458557129
2021-01-22,28.113082885742188
2021-01-25,27.909229278564453
2021-01-26,27.68684196472168
2021-01-27,26.87143325805664
2021-01-28,27.371801376342773
2021-01-29,26.825109481811523
2021-02-01,27.177213668823242
2021-02-02,27.835105895996094
2021-02-03,27.99262046813965
2021-02-04,28.613445281982422
2021-02-05,28.622709274291992
2021-02-08,28.99335479736328
2021-02-09,29.00261878967285
2021-02-10,29.00261878967285
2021-02-11,28.90995979309082
2021-02-12,29.20646858215332
2021-02-16,29.70683479309082
2021-02-17,29.855091094970703
2021-02-18,29.679035186767578
2021-02-19,30.031143188476562
2021-02-22,30.30912208557129
2021-02-23,30.49444007873535
2021-02-24,31.08747100830078
2021-02-25,30.522245407104492
2021-02-26,29.938491821289062
2021-03-01,30.874351501464844
2021-03-02,30.763164520263672
2021-03-03,31.00408363342285
2021-03-04,30.65196990966797
2021-03-05,31.235727310180664
2021-03-08,31.634159088134766
2021-03-09,31.346925735473633
2021-03-10,31.986278533935547
2021-03-11,31.893613815307617
2021-03-12,32.21792984008789
2021-03-15,32.03260803222656
2021-03-16,31.699024200439453
2021-03-17,31.91214370727539
2021-03-18,32.07892990112305
2021-03-19,31.708301544189453
2021-03-22,31.299715042114258
2021-03-23,30.862276077270508
2021-03-24,30.97396469116211
2021-03-25,31.495155334472656
2021-03-26,31.988441467285156
2021-03-29,31.709230422973633
2021-03-30,31.932598114013672
2021-03-31,31.690610885620117
2021-04-01,32.081512451171875
2021-04-05,32.332801818847656
2021-04-06,32.26764678955078
2021-04-07,32.42586898803711
2021-04-08,32.435176849365234
2021-04-09,32.71438980102539
2021-04-12,32.8539924621582
2021-04-13,32.5468635559082
2021-04-14,32.742313385009766
2021-04-15,32.71438980102539
2021-04-16,32.94707489013672
2021-04-19,32.8539924621582
2021-04-20,32.23973083496094
2021-04-21,32.686466217041016
2021-04-22,32.32349395751953
2021-04-23,32.92845153808594
