Date,XLK
,XLK
2017-11-03,58.70822525024414
2017-11-06,58.837684631347656
2017-11-07,58.86542892456055
2017-11-08,59.18906021118164
2017-11-09,58.71747589111328
2017-11-10,58.71747589111328
2017-11-13,58.698978424072266
2017-11-14,58.578773498535156
2017-11-15,58.144168853759766
2017-11-16,58.9578857421875
2017-11-17,58.578773498535156
2017-11-20,58.800689697265625
2017-11-21,59.42023468017578
2017-11-22,59.30926513671875
2017-11-24,59.64214324951172
2017-11-27,59.64214324951172
2017-11-28,59.83634567260742
2017-11-29,58.514034271240234
2017-11-30,59.031864166259766
2017-12-01,58.726715087890625
2017-12-04,57.783546447753906
2017-12-05,57.80203628540039
2017-12-06,58.17190933227539
2017-12-07,58.53253173828125
2017-12-08,58.80994415283203
2017-12-11,59.31850814819336
2017-12-12,59.30002212524414
2017-12-13,59.31850814819336
2017-12-14,59.24454879760742
2017-12-15,59.92022705078125
2017-12-18,60.44925308227539
2017-12-19,60.07801055908203
2017-12-20,60.059444427490234
2017-12-21,59.93878173828125
2017-12-22,59.901676177978516
2017-12-26,59.5025520324707
2017-12-27,59.56752395629883
2017-12-28,59.669620513916016
2017-12-29,59.35405731201172
2018-01-02,60.08727264404297
2018-01-03,60.588478088378906
2018-01-04,60.89475631713867
2018-01-05,61.535194396972656
2018-01-08,61.76721954345703
2018-01-09,61.609413146972656
2018-01-10,61.395957946777344
2018-01-11,61.64654541015625
2018-01-12,62.00851058959961
2018-01-16,61.76721954345703
2018-01-17,62.69532775878906
2018-01-18,62.80670166015625
2018-01-19,62.9273796081543
2018-01-22,63.539939880371094
2018-01-23,63.818389892578125
2018-01-24,63.32647705078125
2018-01-25,63.21510314941406
2018-01-26,64.21745300292969
2018-01-29,63.63274002075195
2018-01-30,63.057315826416016
2018-01-31,63.530643463134766
2018-02-01,63.58636474609375
2018-02-02,61.70224380493164
2018-02-05,59.12203598022461
2018-02-06,60.82051467895508
2018-02-07,60.04088592529297
2018-02-08,57.55347442626953
2018-02-09,58.96424102783203
2018-02-12,60.02231216430664
2018-02-13,60.17081832885742
2018-02-14,61.275306701660156
2018-02-15,62.44475173950195
2018-02-16,62.351924896240234
2018-02-20,62.4076042175293
2018-02-21,62.00851058959961
2018-02-22,62.08275604248047
2018-02-23,63.382171630859375
2018-02-26,64.3752670288086
2018-02-27,63.72554397583008
2018-02-28,63.27076721191406
2018-03-01,62.22200012207031
2018-03-02,62.815982818603516
2018-03-05,63.45640563964844
2018-03-06,63.59561538696289
2018-03-07,63.94832992553711
2018-03-08,64.22676086425781
2018-03-09,65.44261932373047
2018-03-12,65.64678955078125
2018-03-13,64.89501953125
2018-03-14,64.83932495117188
2018-03-15,64.87645721435547
2018-03-16,64.80941009521484
2018-03-19,63.52458572387695
2018-03-20,63.49664306640625
2018-03-21,63.114933013916016
2018-03-22,61.48561096191406
2018-03-23,59.84699630737305
2018-03-26,62.11872863769531
2018-03-27,60.126304626464844
2018-03-28,59.72595977783203
2018-03-29,60.90835952758789
2018-04-02,59.455963134765625
2018-04-03,60.04251480102539
2018-04-04,60.88045120239258
2018-04-05,61.1318244934082
2018-04-06,59.63285827636719
2018-04-09,60.09838104248047
2018-04-10,61.578712463378906
2018-04-11,61.21562194824219
2018-04-12,61.95114517211914
2018-04-13,61.74631118774414
2018-04-16,62.221134185791016
2018-04-17,63.375614166259766
2018-04-18,63.208038330078125
2018-04-19,62.50974655151367
2018-04-20,61.643890380859375
2018-04-23,61.420448303222656
2018-04-24,60.34974670410156
2018-04-25,60.35906982421875
2018-04-26,61.45769500732422
2018-04-27,61.34595489501953
2018-04-30,60.945613861083984
2018-05-01,61.709068298339844
2018-05-02,61.643890380859375
2018-05-03,61.78355407714844
2018-05-04,62.956668853759766
2018-05-07,63.39419937133789
2018-05-08,63.53390121459961
2018-05-09,64.31597900390625
2018-05-10,65.15389251708984
2018-05-11,65.06079864501953
2018-05-14,65.05147552490234
2018-05-15,64.43700408935547
2018-05-16,64.72562408447266
2018-05-17,64.3904800415039
2018-05-18,64.12044525146484
2018-05-21,64.67906188964844
2018-05-22,64.58596801757812
2018-05-23,65.06079864501953
2018-05-24,64.98631286621094
2018-05-25,64.93977355957031
2018-05-29,64.58596801757812
2018-05-30,65.06079864501953
2018-05-31,65.07942962646484
2018-06-01,66.18733215332031
2018-06-04,66.71803283691406
2018-06-05,66.95079803466797
2018-06-06,67.38837432861328
2018-06-07,66.8483657836914
2018-06-08,66.73665618896484
2018-06-11,66.8111343383789
2018-06-12,67.13701629638672
2018-06-13,66.79251861572266
2018-06-14,67.267333984375
2018-06-15,67.01041412353516
2018-06-18,67.08514404296875
2018-06-19,66.73944854736328
2018-06-20,66.87960815429688
2018-06-21,66.36573028564453
2018-06-22,66.15084075927734
2018-06-25,64.77735900878906
2018-06-26,65.03897857666016
2018-06-27,64.15135192871094
2018-06-28,64.93621063232422
2018-06-29,64.90815734863281
2018-07-02,65.48743438720703
2018-07-03,64.71195220947266
2018-07-05,65.62759399414062
2018-07-06,66.39374542236328
2018-07-09,66.89827728271484
2018-07-10,67.05712127685547
2018-07-11,66.7955093383789
2018-07-12,67.851318359375
2018-07-13,67.77657318115234
2018-07-16,67.61771392822266
2018-07-17,68.12226104736328
2018-07-18,68.01016235351562
2018-07-19,67.76719665527344
2018-07-20,67.785888671875
2018-07-23,68.1316146850586
2018-07-24,68.50531005859375
2018-07-25,69.36491394042969
2018-07-26,68.29977416992188
2018-07-27,67.13188171386719
2018-07-30,66.08541870117188
2018-07-31,66.26293182373047
2018-08-01,66.86092376708984
2018-08-02,67.70183563232422
2018-08-03,67.94474792480469
2018-08-06,68.30914306640625
2018-08-07,68.57073211669922
2018-08-08,68.75762939453125
2018-08-09,68.78564453125
2018-08-10,68.23439025878906
2018-08-13,68.14094543457031
2018-08-14,68.56138610839844
2018-08-15,67.94474792480469
2018-08-16,68.24371337890625
2018-08-17,68.34649658203125
2018-08-20,68.24371337890625
2018-08-21,68.35581970214844
2018-08-22,68.56138610839844
2018-08-23,68.71088409423828
2018-08-24,69.40230560302734
2018-08-27,70.03764343261719
2018-08-28,70.15913391113281
2018-08-29,70.79446411132812
2018-08-30,70.5795669555664
2018-08-31,70.6356201171875
2018-09-04,70.36466979980469
2018-09-05,69.48641967773438
2018-09-06,68.98184967041016
2018-09-07,68.748291015625
2018-09-10,68.96317291259766
2018-09-11,69.55179595947266
2018-09-12,69.26214599609375
2018-09-13,70.07503509521484
2018-09-14,70.01895904541016
2018-09-17,69.14070129394531
2018-09-18,69.57981872558594
2018-09-19,69.40230560302734
2018-09-20,70.2245101928711
2018-09-21,69.94700622558594
2018-09-24,70.29388427734375
2018-09-25,70.20951843261719
2018-09-26,69.94700622558594
2018-09-27,70.35951232910156
2018-09-28,70.62200927734375
2018-10-01,70.95953369140625
2018-10-02,70.96887969970703
2018-10-03,71.18452453613281
2018-10-04,69.90015411376953
2018-10-05,69.0188980102539
2018-10-08,68.24077606201172
2018-10-09,68.4844970703125
2018-10-10,65.16575622558594
2018-10-11,64.34075927734375
2018-10-12,66.40324401855469
2018-10-15,65.31576538085938
2018-10-16,67.28450775146484
2018-10-17,66.97512817382812
2018-10-18,65.66259765625
2018-10-19,65.63450622558594
2018-10-22,66.17823791503906
2018-10-23,65.92513275146484
2018-10-24,62.972007751464844
2018-10-25,65.13763427734375
2018-10-26,63.83446502685547
2018-10-29,62.75637435913086
2018-10-30,63.459510803222656
2018-10-31,64.9688949584961
2018-11-01,65.72825622558594
2018-11-02,64.44387817382812
2018-11-05,64.3782730102539
2018-11-06,64.78138732910156
2018-11-07,66.68447875976562
2018-11-08,66.62826538085938
2018-11-09,65.47514343261719
2018-11-12,63.168880462646484
2018-11-13,63.24387741088867
2018-11-14,62.48450469970703
2018-11-15,64.05013275146484
2018-11-16,63.94701385498047
2018-11-19,61.50949478149414
2018-11-20,60.187618255615234
2018-11-21,60.62824249267578
2018-11-23,60.075130462646484
2018-11-26,61.43450164794922
2018-11-27,61.5563850402832
2018-11-28,63.71263885498047
2018-11-29,63.093868255615234
2018-11-30,63.69389724731445
2018-12-03,65.10015869140625
2018-12-04,62.634498596191406
2018-12-06,62.775123596191406
2018-12-07,60.562618255615234
2018-12-10,61.39700698852539
2018-12-11,61.471988677978516
2018-12-12,61.95011901855469
2018-12-13,62.053245544433594
2018-12-14,60.53449249267578
2018-12-17,59.250125885009766
2018-12-18,59.7188720703125
2018-12-19,58.53761291503906
2018-12-20,57.48761749267578
2018-12-21,55.74100112915039
2018-12-24,54.25331115722656
2018-12-26,57.52997970581055
2018-12-27,57.94428634643555
2018-12-28,57.81246566772461
2018-12-31,58.35857391357422
2019-01-02,58.39623260498047
2019-01-03,55.44910430908203
2019-01-04,57.906620025634766
2019-01-07,58.424476623535156
2019-01-08,58.914093017578125
2019-01-09,59.67677307128906
2019-01-10,59.94042205810547
2019-01-11,59.827430725097656
2019-01-14,59.27190017700195
2019-01-15,60.16638946533203
2019-01-16,60.22287368774414
2019-01-17,60.60893630981445
2019-01-18,61.53167724609375
2019-01-22,60.49593734741211
2019-01-23,60.70307540893555
2019-01-24,61.21152877807617
2019-01-25,62.07778549194336
2019-01-28,61.24918746948242
2019-01-29,60.590087890625
2019-01-30,62.473236083984375
2019-01-31,62.407318115234375
2019-02-01,62.77452850341797
2019-02-04,63.78202438354492
2019-02-05,64.3187026977539
2019-02-06,64.5352783203125
2019-02-07,63.650203704833984
2019-02-08,64.01741790771484
2019-02-11,63.98918151855469
2019-02-12,64.8365707397461
2019-02-13,64.92130279541016
2019-02-14,65.03431701660156
2019-02-15,65.55217742919922
2019-02-19,65.57099914550781
2019-02-20,65.64633178710938
2019-02-21,65.67459106445312
2019-02-22,66.5125732421875
2019-02-25,66.83271026611328
2019-02-26,66.97392272949219
2019-02-27,66.90802001953125
2019-02-28,66.7197265625
2019-03-01,67.1716537475586
2019-03-04,66.91744995117188
2019-03-05,66.7197265625
2019-03-06,66.37133026123047
2019-03-07,65.74049377441406
2019-03-08,65.73104095458984
2019-03-11,67.14342498779297
2019-03-12,67.53887939453125
2019-03-13,67.9814224243164
2019-03-14,68.12265014648438
2019-03-15,68.9472885131836
2019-03-18,69.2401351928711
2019-03-19,69.38180541992188
2019-03-20,69.19290161132812
2019-03-21,70.93099975585938
2019-03-22,69.25901794433594
2019-03-25,68.9567642211914
2019-03-26,69.33458709716797
2019-03-27,68.93785858154297
2019-03-28,69.22124481201172
2019-03-29,69.90135955810547
2019-04-01,70.85540771484375
2019-04-02,71.10102081298828
2019-04-03,71.6772232055664
2019-04-04,71.37493896484375
2019-04-05,71.71501922607422
2019-04-08,71.98896026611328
2019-04-09,71.64888763427734
2019-04-10,72.1495590209961
2019-04-11,72.05508422851562
2019-04-12,72.55573272705078
2019-04-15,72.52738189697266
2019-04-16,72.89578247070312
2019-04-17,73.30197143554688
2019-04-18,73.509765625
2019-04-22,73.67981719970703
2019-04-23,74.48271942138672
2019-04-24,74.51107788085938
2019-04-25,74.4921875
2019-04-26,74.20879364013672
2019-04-29,74.2276840209961
2019-04-30,74.3504867553711
2019-05-01,74.16157531738281
2019-05-02,73.77427673339844
2019-05-03,74.47328186035156
2019-05-06,73.89708709716797
2019-05-07,72.31014251708984
2019-05-08,72.2251205444336
2019-05-09,71.73392486572266
2019-05-10,71.96061706542969
2019-05-13,69.24958038330078
2019-05-14,70.36421966552734
2019-05-15,71.12935638427734
2019-05-16,71.7811279296875
2019-05-17,71.20494079589844
2019-05-20,69.96749114990234
2019-05-21,70.82708740234375
2019-05-22,70.45866394042969
2019-05-23,69.22124481201172
2019-05-24,69.2401351928711
2019-05-28,69.04175567626953
2019-05-29,68.6355972290039
2019-05-30,69.06065368652344
2019-05-31,67.90823364257812
2019-06-03,66.71802520751953
2019-06-04,68.9472885131836
2019-06-05,69.84468841552734
2019-06-06,70.65707397460938
2019-06-07,71.97005462646484
2019-06-10,72.70687866210938
2019-06-11,72.70687866210938
2019-06-12,72.30068969726562
2019-06-13,72.5179443359375
2019-06-14,71.88506317138672
2019-06-17,71.94169616699219
2019-06-18,73.24528503417969
2019-06-19,73.509765625
2019-06-20,74.58663940429688
2019-06-21,74.2340087890625
2019-06-24,74.37620544433594
2019-06-25,73.01116180419922
2019-06-26,73.79795837402344
2019-06-27,73.987548828125
2019-06-28,73.9780502319336
2019-07-01,75.15350341796875
2019-07-02,75.35260009765625
2019-07-03,75.93084716796875
2019-07-05,75.78864288330078
2019-07-08,75.21039581298828
2019-07-09,75.475830078125
2019-07-10,76.07303619384766
2019-07-11,76.35742950439453
2019-07-12,76.91670989990234
2019-07-15,77.17266845703125
2019-07-16,76.45222473144531
2019-07-17,76.25314331054688
2019-07-18,76.8219223022461
2019-07-19,76.49012756347656
2019-07-22,77.3717269897461
2019-07-23,77.79830932617188
2019-07-24,78.4428939819336
2019-07-25,78.12059783935547
2019-07-26,78.291259765625
2019-07-29,78.24383544921875
2019-07-30,77.7414321899414
2019-07-31,76.56595611572266
2019-08-01,76.17733001708984
2019-08-02,74.93548583984375
2019-08-05,71.80725860595703
2019-08-06,73.00167083740234
2019-08-07,73.45668029785156
2019-08-08,75.2577896118164
2019-08-09,74.4046401977539
2019-08-12,73.4282455444336
2019-08-13,75.26726531982422
2019-08-14,72.95427703857422
2019-08-15,72.8215560913086
2019-08-16,74.20557403564453
2019-08-19,75.33363342285156
2019-08-20,74.95445251464844
2019-08-21,75.83604431152344
2019-08-22,75.65593719482422
2019-08-23,73.15333557128906
2019-08-26,74.16766357421875
2019-08-27,74.05388641357422
2019-08-28,74.1202621459961
2019-08-29,75.40946960449219
2019-08-30,75.39048767089844
2019-09-03,74.47099304199219
2019-09-04,75.74124908447266
2019-09-05,77.32433319091797
2019-09-06,77.25797271728516
2019-09-09,76.67971801757812
2019-09-10,76.29106903076172
2019-09-11,77.08734893798828
2019-09-12,77.50443267822266
2019-09-13,76.9356689453125
2019-09-16,76.7460708618164
2019-09-17,77.05891418457031
2019-09-18,77.04943084716797
2019-09-19,77.22005462646484
2019-09-20,76.31954193115234
2019-09-23,76.55728149414062
2019-09-24,75.81558227539062
2019-09-25,76.71894073486328
2019-09-26,76.80449676513672
2019-09-27,75.77753448486328
2019-09-30,76.5762939453125
2019-10-01,75.86312866210938
2019-10-02,74.4367446899414
2019-10-03,75.34963989257812
2019-10-04,76.5953140258789
2019-10-07,76.27200317382812
2019-10-08,74.87418365478516
2019-10-09,75.98674011230469
2019-10-10,76.50972747802734
2019-10-11,77.56522369384766
2019-10-14,77.51769256591797
2019-10-15,78.37349700927734
2019-10-16,77.83148193359375
2019-10-17,77.67933654785156
2019-10-18,76.93762969970703
2019-10-21,77.76492309570312
2019-10-22,76.71894073486328
2019-10-23,76.78548431396484
2019-10-24,77.90756225585938
2019-10-25,78.84894561767578
2019-10-28,79.847412109375
2019-10-29,79.12471771240234
2019-10-30,79.60967254638672
2019-10-31,79.56211853027344
2019-11-01,80.51305389404297
2019-11-04,80.93141174316406
2019-11-05,80.83634185791016
2019-11-06,80.79832458496094
2019-11-07,81.43541717529297
2019-11-08,81.89185333251953
2019-11-11,81.92988586425781
2019-11-12,82.20562744140625
2019-11-13,82.38631439208984
2019-11-14,82.29122924804688
2019-11-15,82.95685577392578
2019-11-18,83.20408630371094
2019-11-19,83.36575317382812
2019-11-20,82.86175537109375
2019-11-21,82.44335174560547
2019-11-22,82.3387680053711
2019-11-25,83.53691101074219
2019-11-26,83.61297607421875
2019-11-27,84.07891082763672
2019-11-29,83.8316879272461
2019-12-02,82.63355255126953
2019-12-03,81.9013671875
2019-12-04,82.23416900634766
2019-12-05,82.53845977783203
2019-12-06,83.45133209228516
2019-12-09,83.01390075683594
2019-12-10,83.08048248291016
2019-12-11,83.64149475097656
2019-12-12,84.53534698486328
2019-12-13,85.09638214111328
2019-12-16,85.85711669921875
2019-12-17,85.6574478149414
2019-12-18,85.6479263305664
2019-12-19,86.2659912109375
2019-12-20,86.76686096191406
2019-12-23,87.0149154663086
2019-12-24,87.04351806640625
2019-12-26,87.6922378540039
2019-12-27,87.6827163696289
2019-12-30,87.17708587646484
2019-12-31,87.4537353515625
2020-01-02,89.0946273803711
2020-01-03,88.09290313720703
2020-01-06,88.30279541015625
2020-01-07,88.2646484375
2020-01-08,89.20912170410156
2020-01-09,90.2203598022461
2020-01-10,90.01045989990234
2020-01-13,91.1362075805664
2020-01-14,90.7069091796875
2020-01-15,90.81182098388672
2020-01-16,92.03297424316406
2020-01-17,92.65309143066406
2020-01-21,92.61492156982422
2020-01-22,92.94880676269531
2020-01-23,93.38768005371094
2020-01-24,92.94880676269531
2020-01-27,90.73553466796875
2020-01-28,92.47180938720703
2020-01-29,92.71029663085938
2020-01-30,93.51166534423828
2020-01-31,90.9454345703125
2020-02-03,92.14744567871094
2020-02-04,94.56108856201172
2020-02-05,95.11441040039062
2020-02-06,95.98255157470703
2020-02-07,95.1048812866211
2020-02-10,96.39276123046875
2020-02-11,96.06841278076172
2020-02-12,97.10829162597656
2020-02-13,96.85071563720703
2020-02-14,97.27046203613281
2020-02-18,96.90795135498047
2020-02-19,98.06230163574219
2020-02-20,97.04149627685547
2020-02-21,94.86637878417969
2020-02-24,90.9454345703125
2020-02-25,88.03567504882812
2020-02-26,88.43637084960938
2020-02-27,83.66635131835938
2020-02-28,84.30553436279297
2020-03-02,89.18049621582031
2020-03-03,85.79376983642578
2020-03-04,89.47625732421875
2020-03-05,86.6523666381836
2020-03-06,84.82068634033203
2020-03-09,78.38114929199219
2020-03-10,83.60910034179688
2020-03-11,79.65953063964844
2020-03-12,71.88435363769531
2020-03-13,80.31777954101562
2020-03-16,69.22268676757812
2020-03-17,73.93546295166016
2020-03-18,71.1497802734375
2020-03-19,71.40735626220703
2020-03-20,68.13511657714844
2020-03-23,67.51273345947266
2020-03-24,74.42703247070312
2020-03-25,74.33113098144531
2020-03-26,78.93427276611328
2020-03-27,75.36683654785156
2020-03-30,78.54108428955078
2020-03-31,77.07384490966797
2020-04-01,73.40091705322266
2020-04-02,75.11750793457031
2020-04-03,73.9571304321289
2020-04-06,80.26726531982422
2020-04-07,79.54801940917969
2020-04-08,81.68657684326172
2020-04-09,81.70575714111328
2020-04-13,81.8879623413086
2020-04-14,85.32112121582031
2020-04-15,83.46070861816406
2020-04-16,84.47723388671875
2020-04-17,85.59923553466797
2020-04-20,84.22789001464844
2020-04-21,80.6988296508789
2020-04-22,83.80592346191406
2020-04-23,83.23054504394531
2020-04-24,84.99506378173828
2020-04-27,85.72391510009766
2020-04-28,84.58271789550781
2020-04-29,88.05425262451172
2020-04-30,87.66107177734375
2020-05-01,85.25399780273438
2020-05-04,86.38561248779297
2020-05-05,87.57475280761719
2020-05-06,88.25564575195312
2020-05-07,89.57904815673828
2020-05-08,90.89285278320312
2020-05-11,91.49703216552734
2020-05-12,89.60783386230469
2020-05-13,88.06383514404297
2020-05-14,89.18584442138672
2020-05-15,89.63658905029297
2020-05-18,91.83267211914062
2020-05-19,91.49703216552734
2020-05-20,93.50128936767578
2020-05-21,92.19708251953125
2020-05-22,92.53273010253906
2020-05-26,92.43682861328125
2020-05-27,92.9642562866211
2020-05-28,92.78206634521484
2020-05-29,93.9520492553711
2020-06-01,93.92325592041016
2020-06-02,94.80551147460938
2020-06-03,95.54393768310547
2020-06-04,94.75756072998047
2020-06-05,97.2509536743164
2020-06-08,97.74002838134766
2020-06-09,98.20033264160156
2020-06-10,99.84020233154297
2020-06-11,94.11503601074219
2020-06-12,95.33297729492188
2020-06-15,96.25359344482422
2020-06-16,98.30582427978516
2020-06-17,98.28663635253906
2020-06-18,98.72776794433594
2020-06-19,98.04691314697266
2020-06-22,99.89420318603516
2020-06-23,100.61540985107422
2020-06-24,98.3459701538086
2020-06-25,99.605712890625
2020-06-26,97.64398193359375
2020-06-29,98.71138763427734
2020-06-30,100.48078155517578
2020-07-01,100.64427185058594
2020-07-02,101.23086547851562
2020-07-06,103.0002670288086
2020-07-07,101.92323303222656
2020-07-08,103.58684539794922
2020-07-09,103.96188354492188
2020-07-10,103.93305206298828
2020-07-13,101.77898406982422
2020-07-14,102.9521713256836
2020-07-15,103.50991821289062
2020-07-16,102.23094940185547
2020-07-17,102.73098754882812
2020-07-20,105.35625457763672
2020-07-21,104.29844665527344
2020-07-22,105.13510131835938
2020-07-23,102.40403747558594
2020-07-24,101.1635513305664
2020-07-27,102.75984954833984
2020-07-28,101.55782318115234
2020-07-29,103.02909851074219
2020-07-30,103.60608673095703
2020-07-31,106.19285583496094
2020-08-03,108.80851745605469
2020-08-04,109.0873794555664
2020-08-05,109.49126434326172
2020-08-06,111.02987670898438
2020-08-07,109.3758544921875
2020-08-10,109.06814575195312
2020-08-11,107.10643005371094
2020-08-12,109.53934478759766
2020-08-13,109.58744049072266
2020-08-14,109.51048278808594
2020-08-17,110.24134063720703
2020-08-18,110.65482330322266
2020-08-19,110.52021789550781
2020-08-20,111.99150848388672
2020-08-21,113.41473388671875
2020-08-24,114.39557647705078
2020-08-25,114.97254180908203
2020-08-26,117.309326171875
2020-08-27,117.40548706054688
2020-08-28,118.4344253540039
2020-08-31,118.8094711303711
2020-09-01,121.07891845703125
2020-09-02,122.15592193603516
2020-09-03,115.1937255859375
2020-09-04,113.58781433105469
2020-09-08,108.45269775390625
2020-09-09,111.99150848388672
2020-09-10,109.46241760253906
2020-09-11,108.62580871582031
2020-09-14,110.90485382080078
2020-09-15,112.0011215209961
